Id,Category,Text
2542,0,"@USUARIO Te faltó ponerle a Sagitario: ""No seas pendejo y no atravieses el puto país para ir a verla, por qué te van a mandar alv""
"
2543,1,"Pinshi joto, ahora si vas a ponerte braquets, felicidades.
"
2544,1,"Siempre le apuestas al que pierde, ya se llevó verga al Buzz 😂
"
2545,0,"Disfrutando de los obsequios de la madre tierra emientras escucho a @USUARIO .
"
2546,0,"Alto ahí cabrones no mamen me voy a volver loca con tanto...
"
2547,1,"@USUARIO Mañana les pasó una de aquí de Cd Juárez de unos estudiantes de universidad y bachilleres hijos de su puta madre flojos
"
2548,1,"Pinche golfa ta bien fea
"
2549,0,"Cada vez que me preguntan a donde quiero viajar a mediano plazo me vuelvo loca, me emociono, me ahhhhhhhhhhh
"
2550,0,"Cuando el ultimo ilegal de tu grupito de amigos-hermanos-borrachos-vergas, ya tiene su INE, sabes que se va a poner loca la proxima reunion.
"
2551,1,"@USUARIO Seguramente son viejas las que te envidian, las feas, las gordas y las malcogidas encabezan la lista.
"
2552,0,"A mi me trae loca la hija de terra penelope me gusta mucho esa baby su marido baterista y su niño ella mujer bonita
"
2553,0,"El titular de la SEDEA, Tonatiuh Cervantes, explicó sobre las próximas inversiones en la Sierra Gorda.
"
2554,0,"Me acabo de dar cuenta que estoy solo en mi casa, bien puto solo, que verga, a donde se fueron todos.
"
2555,0,"Al final, yo que soy súper marica, tuve un parto súper respetuoso, sin anestesia, rápido y bonito
"
2556,0,"Ya deja de puta madre stalkearme, ya me apareces de sugerencia en todos putos lados. Superalo.
"
2557,0,"Mamá marica @USUARIO regresó. Y regresó con nueva música. Es el mejor día de mi vida. Dense, mis mijos 😭❤️ 
"
2558,1,"aunque seas bien maricon y no respondas... recuerdalo tooooodaqa tu vida.... NO SON NADA sin santand…
"
2559,0,"Es bien cagado que los vatos que quieren conmigo me invitan a la playa pero nadamas no sedo, quiero ir con el amor de mi vida 😭❤️.
"
2560,0,"No es la más larga ni la más gorda. Pero nuestra complicidad es la que me enamora. Para hacer el amor. Sólo él. #Mmiamor
"
2561,0,"Batos, superenlo, siguen siendo de rancho, yo salí de ahí y sigo siendo de rancho, el puto yacimiento ni en Cosamaloapan está, alv.
"
2562,0,"Por qué putas participo para el boleto, me quitó mi oportunidad 😡😡😡
"
2563,0,"Me cargo una hueva muy cabrona :(
"
2564,0,"Cuando tuvieron dos putas semanas para hacerlo 😡😡😡😡
"
2565,1," @USUARIO @USUARIO @USUARIO Jaja entonces huachiculero es tu padre? Ah mira cada raza de animales que salen ... Deja de mamar chamaco pendejo!
"
2566,1,"ABERRR HIJO DE TU PUTA MADRE, NO ME IGNORES
"
2567,1,"Si eres hombre y pides panini de 4 quesos en Starbucks, no es mejor pedir una verga en tus nalgas (?)
"
2568,0,"Hoy tuve casa sola todo el día y me la pasé haciendo tarea, perdon por esta vida tan loca.
"
2569,0,"JAJAJA no mames, aquí no pongas eso y por algo será, nos ponemos de acuerdo en el grupo mejor bye putos
"
2570,0,"Es que no sé, necesito ponerme tu verga en la boca para saber si es lo suficientemente grande.
"
2571,0,"@USUARIO Madre mía, los tatuajes! Que lindo diseño
"
2572,0,"Los japoneses, recogiendo hasta la basura que no les correspondía.🙌🏻
"
2573,1,"Ay tu, defiendo a mis sables, tremendos putos todos, chinguen a su madre los cuatro
"
2574,0,"Oigan y para cuando dejan de ser unos hijos de su puta madre los hombres?
"
2575,0,"Cc tienes su contraseña y tienes algo que reclamarle pero no quieres que sepa que te metiste a su cuenta como loca psicótica jejeje
"
2576,0,"@USUARIO Toda su vida y sabes qué, no me volveré a callar por temor de quedar como la ardida porque de eso nada, &gt;
"
2577,0,"Me han dicho que soy una mierda, poca cosa, que no valgo la pena y me ha valido madre
"
2578,0,"#UnMexicanoPodría hacer luchona a cualquier mujer
"
2579,1,"Neta, de la manera más atenta; vete a la verga @USUARIO
"
2580,0,"Y yo estoy aquí!!  Borracha y loca y mi corazón ❤ idiota siempre brillará 💖 siempre brillará, y yo te amaré te amaré por siempre!!!!!!🎤🎶🎧🎸
"
2581,1,"Pinche bato wey vas y chingas bien lejitos me cagas no mames real que horrible un wey que tira el chicle para ver que pega
"
2582,0,"Cómo quieren que usemos uber, si apestan igual que los putos taxis ya 😭🤢
"
2583,0,"@USUARIO Cada día excusas más tontas
"
2584,0," @USUARIO Para cuando adultescentes y estaría cagado fedewolfi :'v
"
2585,0,"Ojalá pudieran soñar mis sueños para que vean que están bien locos a la verga pero hay alcohol, putas y fiesta everywhere.
"
2586,0,"Ya esto bien gorda y amorfa
"
2587,0,"¡Aquí están las #SugerenciasElBajío de hoy en @USUARIO E! Sopa de chicharrón, chile en nogada, dulce de camote <URL>
"
2588,1,"Prieta de cabello azul, es putas luna bella...
"
2589,0,"El Travieso Arce pensando en remontar y nunca hace ni madre 🤦🏻#YaSaquenlo #ExatlonMx
"
2590,0,"Ya le iba a hablar pero vi que sigue en contacto con sus putas y mejor sola. 👏🏻
"
2591,0,"Ahorita si en chinga loca con la tarea pero ayer que tal ...
"
2592,0,"Aficionada a las Chivas era la Licenciada un día la quiso llamar la muerte, no pudo pronunciar su nombre y se la cargó la chingada.
"
2593,0,"Me masturbé, me quedé dormidita, desperté y otra vez quiero ver porno.  Creo que me está haciendo falta una verga... 🤔
"
2594,0,"Cero ardida ..... lo q le sigue , pero bueno son circunstancias cómo estás las q me hacen tomar el brinco que necesitaba
"
2595,1,"¿Cuanto tiempo van a seguir mamando de pemex, quien pondrá un hasta aquí, a estas pinches ratotas de cloaca?
"
2596,0,"Sólo espero no salga la gente loca que de la nada te considera su enemiga :/
"
2597,0,"Dayana te ves bien rica mi amor con ganas de darte verga bien rico
"
2598,0,"Mis fotos feas pero bien simbólicas :'c <URL>
"
2599,1,"Aquí anda la puta esa prieta de mierda.
"
2600,1,"Ya vieron @USUARIO la historia de @USUARIO ? Jamás vuelvo a comprar nada ahí, el dueño fue un HDP con quienes le dieron todo #fail
"
2601,0,"Una morra defiende los derechos de la mujer, al mismo tiempo que señala a un vato de joto. Nadie sabe para quién trabaja.
"
2602,0,"@USUARIO Está muy cabron hahahhaha
"
2603,0,"Ya le quité el emoji de corazón a tu contacto, y en su lugar puse tu apellido. Ahora sí ya valiste verga.
"
2604,0,"Soy tan loca que en la mañana puedo escuchar Katy Perry y en la tarde los Tigres del Norte
"
2605,1,"Como que quién verga soy? Hija de tu puta madre. Pues Aline, quién más?
"
2606,0,"Mamá: ¿Está buena la cruda verdad Pamela? Pame: Mira mamá, sin cruda. 😂
"
2607,0,"Después de que me mandó a la #AwNoZone seguí y tuve que pedirle yo que fuera mi novia
"
2608,0,"YO HICE EL COVER DE ESA ROLA, PUTOS! TE AMO PAPI BOSÉ
"
2609,0,"Acabo de escuchar: La gorda es aventada y le pones tobogán 😂😂
"
2610,1,"A quien chingados le importa lo que haga aldo de nigris y sus putos equipos chafas?
"
2611,0,"El pariente que tiene  Don Verga  en el gabacho es Don V  Word
"
2612,0,"@USUARIO Que madre es eso pue?
"
2613,0,"Yo sí me como su camote veracruzano. 😂🤤#MasterChefMx <URL>
"
2614,0,"Ya no quiero esa mierda solo me hace mamar mi dinero!
"
2615,0," ""Soy puta porque vivo libremente mi sexualidad"". NO. Las putas trabajan y cobran, tu nomás quieres convivir socialmente con discursos guay.
"
2616,0,"Deje de recordar como piensan los hombres. Por eso nose si estoy loca o es normal para ellos.Dejare que el tiempo lo diga.
"
2617,0,"Los ciudadanos con la rojigualda que agreden al resto de la población que no piensa como ellos igual son putos nazis, IGUAL
"
2618,0,"Mi escuela flasheó jornada de lectura hoy qué es eso loca
"
2619,0,"Podrás encontrar a alguien más loca que yo pero que te quiera bonito naaaaaaah
"
2620,0,"A mí no novio, deberías aclarar nuestra situación luego cada pinche loca que no te supera sigue mamando, gracias.
"
2621,0,"Soy la amiga gorda de mi vida.
"
2622,0," @USUARIO Por quien de todos los putos empezaría ? Yo por el pendejo mayor, baboso alucinado, mi mascota y además cínico jajajaja si @USUARIO
"
2623,1,"También en un paseo por la provincia jajajajajajaja todos los chilangos, marcando territorio, putos, culeros!!!
"
2624,0,"Por qué chingaos cuando más tarde voy todos los putos semáforos tocan en rojo? 🙄
"
2625,0,"Jajajaja jajajaja nombre que putas, jamás pasará eso te lo aseguro bebé
"
2626,0,"Que pedo lo cabrona que está Deathnote. <URL>
"
2627,0,"Las cosas se comienzan a poner feas cuando se empiezan a sentir ausencias en la familia.
"
2628,0,"golosota panocha peluda me encantan la verga de los maduros
"
2629,1,"@USUARIO Pendejo lameculos. .I.
"
2630,0,"Si me pagaran por ser marica y porque me dijeran que no lo sea, estaría siendo marica en París 😭
"
2631,0,"Llegamos al nivel de que nos sentimos agradecidas de ser feas y/o gordas, para que tengamos menos probabilidades de que nos maten.
"
2632,1,"Cuando vayan a insultar no digan hijx de tu PUTA MADRE, digan hijx de tu PUTO PATRIARCADO o si son de Mex. HIJO DE TU PUTO #PRI #NiUnaMenos
"
2633,0,"The Ocarina of Time N64 #1 - Puñal y Trozo de Madera:
"
2634,1,"Pinche Claudia tiene suerte con que le pique putas arañas.
"
2635,0,"¿Qué se siente que él solo te busque cuando yo lo mando a la verga?
"
2636,0,"Ya estoy hasta la madre de tanta pinche tarea
"
2637,0,"Mmmm primero que estaba gorda y ahora que estoy muy flaca, ya dejenme en paz y regalenme ropa nueva que la mia me queda grande ya, gracias
"
2638,0," @USUARIO Si quieren llamar la atencion hagan un puto Gif de CALIDAD ya aburren con la misma mierda de siempre un juego incompleto e injugable hdp
"
2639,0,"Cundo hablan de hallar el olvido al estilo Jalisco, ¿se refieren a volverse putos?
"
2640,1,"ahora que puedes decir, de cuántas Putas son hijos ustedes, jugadores de mierda… @USUARIO @USUARIO
"
2641,1,"Díganle a @USUARIO que me desbloquee el mariquita!!!
"
2642,1,"No mames denle putos paraguachos uno y se metennnnnn
"
2643,0," @USUARIO @USUARIO Lo acabo de escuchar, no se porque me dieron ganas de llorar si no entiendo nada, soy tonta xDD Amo esta canción, y las demás también 💛
"
2644,0,"Recuerdo que el profe Tama (casi desconocido en Acapulco) que también es su mejor amigo me abrazó y como pinches putos nos pusimos a llorar.
"
2645,0,"No se puede cargar la virgen y tronar los cohetes al mismo tiempo
"
2646,1,"si tu quieres que nos demos en la madre pues ven🖕🏿
"
2647,0,"Feliz cumpleaños a un cabron que he querido matar alv y a la vez me ha enseñado muchísimas cosas 💜🤙🏿🍾 se te quiere mi @USUARIO
"
2648,0,"Otra vez,cuando irá a ser la noche que me duerma temprano la puta madre
"
2649,0,"Con solo ver los trailers me pongo como todo una loca. Encerio yá quiero que salga esa maldita película. 🙇
"
2650,0,"Qué pasa cuando tu ex sigue clavada y piensa que la sigues buscando? Por qué no me supera? Ya pasaron 2 putos años 😠
"
2651,0,"@USUARIO ¡Que viva la madre Rusia!
"
2652,0,"Soy como Arsus, no valgo madre pero soy muy tierno.
"
2653,0,"@USUARIO @USUARIO Jajajajajajaja hdp! Ha sido un buen lunes 😪😴
"
2654,0,"Qué puto calor jaja unas cervezas apenas a toda madre 😂
"
2655,0,"Entonces deberían haber sacado a todas las combis del EdoMex por lo de Valeria hace 3 meses, soluciones tontas #NiUnaMas #NiUnaMenos
"
2656,0,"Personas que van al gym, por qué putas se enojan si les ganan el lugar de ejercicio, quién les manda a hacer rutinas intercaladas?
"
2657,0,"Estoy hasta la chingada madre de la vida, la ciudad, de todos y no son ni las nueve de la mañana
"
2658,1,"@USUARIO @USUARIO @USUARIO BASURA Q NADIE LO SOPORTA EN CHILE ES YN POBRE CHUPA PATAS X $$ MALDITO HDP!!
"
2659,0,"Es la primera pelea real que le veo al #Canelo , la verdad se están aventando un buen tiro. Buen oponente el #GGG  
"
2660,1,"@USUARIO Parecen hombres!!pero muy feas!!
"
2661,0," @USUARIO jajajajajajaja me ataque de risa, por una página de diseño web jaja esta muy cabrona <URL>  y esta 
"
2662,0,"La situación está tan cabrona que hasta los artistas tienen que hacer colaboraciones con reggaetoneros del momento para poder comer.
"
2663,0,"¿Por qué a todo le dicen ""x"" Marketing? Un canal o estrategia de venta o publicidad no es marketing.. no mamar.
"
2664,0,"Quiero que me contestes un tweet para mandarte a la chingada
"
2665,0,"Por qué chingadasmadres no matan al rival puta madre!!! @USUARIO 😡😡😡😡😡😡😡😡😡
"
2666,0,"Joder, Lulu ¿Tu te puedes soltar hablando mal de Matsu por cosas que no sabes y yo de ti no? Tengo mis putas razones. Digo, Se ofende. Pfft-
"
2667,0,"Y otra vez les he demostrado que me la pelan #work #publicity #marketing
"
2668,0,"Le gusto a una mentirosa y a una loca que busca un poco de atención.  Es neta?  Qué más falta? -.-
"
2669,0,"Esperé a mi amiga Lupita, le dije que volteara  a ver el señor y se rió un poco y me dijo al oido: ¡qué loca! 😨😰😱😂
"
2670,1,"Está de LA VERGA que tu cabeza sea tan pequeñita ¿Qué vergas te hace creer que tienes la verdad absoluta?
"
2671,1,"@USUARIO @USUARIO Lo peor es q uds siguen hablando de engañar al pueblo"" hijos de su puta madre, pinches políticos de mierda
"
2672,0,"Fumo fumo y no me arrebato  yo no quiero putas pa pasar el rato🐴🎶
"
2673,0,"Amo a esta cabrona! Estas son mujeres chingao!!😍 <URL>
"
2674,0,"Dice que soy un marica porque no le contesto sus preguntas morbosas y pornograficas, hasta se ha de estar d…
"
2675,0," @USUARIO @USUARIO @USUARIO @USUARIO En para que hacer caso si asi este ambienta de ardidas como tu, meva y me viene lo que digas, pasado pasado,
"
2676,0,"Ando triste porque hasta mi amigui Gaby me mando a la gaver lenta y dolorosamente 😟
"
2677,0,"Yo toy viendo como se agarran a fregasos:v Ando cansao Putos v:v
"
2678,0,"Si tuviera una maquina del tiempo la usaría para decirle a la popular de la primaria que se va a poner gorda.
"
2679,1,"Jajajaja claro que si, somos unos mocos es obvio que ya habían empezado a rt y a joder 😂😂😂 ni aguanta nada el maricón
"
2680,0,"@USUARIO Jajaja basta de serenatas feas!! Es Yere llegando de la pesa ya sabes
"
2681,0,"¿Les ha pasado que ven una foto de alguien que en el pasado les gustaba y ahora se preguntan por qué si estaba de la verga?
"
2682,0,"¿Se han dado cuenta que solamente a las mujeres les molestan las putas?
"
2683,1,"@USUARIO @USUARIO @USUARIO 😡 wey hdp te la acabas de mamarrrrr😂😂😂😂😂😂
"
2684,1,"Pinches chilangas prietas y gordas; las chiapanecas cara de chango; etc., Luego se enojarán de nuevo si las rebaten con argumentos sólidos
"
2685,1,"Gente que cuando va a Cinépolis y empuja al momento de entrar; eh we, los asientos están asignados, no seas tan maldito naco, puto indio.
"
2686,0,"Y yo extraño verla a la cabrona. <URL>
"
2687,1,"JAJAJA AHORA RESULTA QUE UNA GATA DICE TENER LASTIMA DE MI 😂
"
2688,0,"¿Por que verga mis vecinos son tan perros asquerosos? Alv
"
2689,0,"100 millones ? deberia ser mas que el PEMEXGATE  kes vale madre romper la ley que es tan laxa en castigos
"
2690,1,"O de como un pedazo de estiércol llega a director de @USUARIO Del club de HDP de @USUARIO
"
2691,0,"No quiero pagar putos 1700. En 2004 pague como 400 o 500 por verlos y era todo mi dinero adolescente. No mamen😑🤷🏽‍♂️
"
2692,0,"Verga es una palabra básica en boca de cualquier Mexican
"
2693,0,"Odio a los arquitectos que no te enseñan ni madre pero que piensan que pueden reprobarte     porque se sienten perfectos ✊🏻
"
2694,0,"Una disculpa pública por la vida tan loca que llevo.🤷‍♀️🔝😂
"
2695,0,"#ConSalvadorIglesias habrá putas para todos!!! Yeii
"
2696,1,"A caray espero k esos seguidores nuevos sea automatizado ,xk ya hasta putas me siguen😹😹😹
"
2697,1,"Donde esta el puto maricon del @USUARIO #ChileSinMundial
"
2698,1,"Una cosa es cargar momentáneamente la bolsa de su dama, otra, traerla por todo el centro comercial, pinches putos.
"
2699,1,"Empata Honduras con Costa Rica para que México los elimine.  Hondureños putos, chinguen a su madre
"
2700,0,"Cuál de todas las jotas  ardidas de saltillo  anda hablando mal de mí ? 😂😂😂 🙄
"
2701,0,"Me caga esa gente en el metro  que no te deja salir y se avienta como loca.
"
2702,0,"Hice ejercicio súper temprano, no desayuné y adivinen quién estuvo a punto de valer verga en el metro.
"
2703,0," @USUARIO A raíz de todos los tweets que has posteado, creo que podríamos tener una conversación de vida muy cabrona
"
2704,0,"@USUARIO “Te veías más chichona en los vídeos.”
"
2705,1,"Les voy a partir la madre, eso van a ver putos✊✊✊✊ Sobre aviso no hay engaño
"
